date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,temp1,temp2,temp3
2021-04-28,68784,65529,63475,62270,62004,63095,66368,70851,73915,75427,76701,78120,79393,80522,81179,81109,80516,80102,79792,79333,78955,78988,76342,71769,51.9,49.5,63.79999999999999
2021-04-29,67851,65924,64702,63563,63342,64510,67084,70577,73368,74802,75794,76885,77622,78011,78586,78445,78504,78434,78230,77577,77101,77424,75090,70685,52.1,48.6,56.79999999999999
2021-04-30,66723,63689,62461,61847,61916,62933,65279,69274,72115,73178,73608,74151,74203,74275,74180,74047,73652,73533,73099,72653,71915,72392,70625,67075,57.1,46.20000000000001,53.70000000000001
2021-05-01,63567,60834,59000,58000,57584,57990,59187,60402,62342,64298,65692,66639,67221,67941,68612,69527,70463,71251,72056,71724,71091,71676,69814,66688,73.4,71.5,65.9
2021-05-02,63068,60341,58517,57045,56265,56222,56749,57197,59190,62042,64481,66259,67942,69317,70172,71067,72105,73046,74248,74283,74156,74468,72079,68250,63.79999999999999,63.0,61.70000000000001
2021-05-03,64360,61787,60191,59484,59634,61233,64958,69761,73163,75158,76861,78520,79737,80634,81666,82150,82492,83033,83204,82563,81513,81157,78130,73512,55.5,58.20000000000001,62.1
2021-05-04,69227,66075,63976,62669,62367,63294,66800,71029,73828,75234,76201,77022,77899,78512,78829,78231,77066,76301,76049,75305,75001,75271,72889,68883,51.1,48.1,53.70000000000001
2021-05-05,65055,62366,60766,60038,60030,61482,64925,69224,71793,72176,72155,72120,72059,72692,73247,73145,72956,73383,73479,73433,72856,73820,71840,67714,50.29999999999999,44.1,51.29999999999999
2021-05-06,64065,61482,59849,59477,59615,61207,65280,69404,72197,73049,73351,73809,74302,74830,75110,75155,74849,74787,74811,74716,74105,74669,72589,68454,49.70000000000001,44.20000000000001,49.20000000000001
2021-05-07,64620,61894,60390,59684,59885,61360,65128,69181,71706,72390,72826,72922,73177,73320,73649,73618,73191,72967,72585,71997,71418,71916,70098,66910,45.29999999999999,44.4,47.6
2021-05-08,63456,60889,59240,58277,58281,58790,59741,61282,63330,65034,66658,67278,67637,67972,68040,68452,68802,69917,70501,70564,69931,70307,68879,65936,45.5,46.0,47.6
2021-05-09,62965,60366,58898,58055,57605,57801,58423,59368,61643,64496,66497,67469,68225,68373,68426,68166,68404,68622,69414,69806,70301,71807,70673,67611,46.20000000000001,43.79999999999999,47.1
2021-05-10,64417,62416,61225,60847,61324,63251,67028,71721,74446,75123,75412,75577,75619,75651,75902,75497,75406,75564,75705,75540,75568,76250,74201,70376,47.29999999999999,44.20000000000001,51.9
2021-05-11,66837,64288,63038,62241,62454,64209,68024,72380,74626,74834,74624,74481,74469,74566,74449,74122,74123,74058,74145,74242,74246,75004,73179,69206,49.9,49.1,50.29999999999999
2021-05-12,65612,63330,62076,61373,61656,63462,67025,71003,73202,73293,73256,73456,73519,73698,73869,73488,73213,73069,73092,72874,72812,73660,72136,68084,55.20000000000001,51.6,55.0
2021-05-13,64710,62513,61078,60544,60934,62902,66561,70863,73106,73381,73494,74018,74555,74759,74851,74786,74486,74213,73991,73698,73470,74133,72545,68614,60.9,54.20000000000001,58.20000000000001
2021-05-14,64577,61981,60305,59605,59684,61219,64760,68774,71708,72741,73293,73987,74434,74455,75004,75123,75135,74946,74705,73504,72046,72349,70379,66832,58.4,57.5,60.20000000000001
2021-05-15,63116,60247,58425,57327,56904,57289,58541,59936,62064,64355,66064,67235,67876,68334,68571,69140,69859,70326,70529,70278,69365,69342,68110,64845,62.6,58.70000000000001,62.29999999999999
2021-05-16,61544,59120,57088,56165,55710,55614,56107,56829,58858,61668,63945,65738,67281,68359,69247,70020,71057,72375,73112,73138,72666,73418,71612,67673,63.79999999999999,61.9,61.5
2021-05-17,63886,61233,59837,58927,58791,60481,64091,68616,71980,74024,75586,77038,78115,79044,79357,79361,78655,78538,78551,78112,77821,78028,75675,71165,65.5,64.8,64.6
2021-05-18,66838,64000,61972,60889,60711,61603,64868,69206,72651,74708,76280,77626,78922,80363,81584,81871,81798,81780,81494,80728,79756,79938,77411,72870,68.5,69.1,69.5
2021-05-19,68411,65195,63130,61826,61257,62568,65813,70075,73723,76094,78109,80194,81831,83319,84744,85400,85850,86041,86090,85343,83937,83833,81160,76230,74.8,74.0,73.5
2021-05-20,71372,67952,65504,63940,63563,64534,67771,72169,76258,78984,81587,84054,86715,88533,90190,91178,91919,92090,91561,90209,88540,87920,85025,79694,77.1,75.7,74.4
2021-05-21,74278,70217,67347,65452,64717,65434,68161,72490,76868,80341,83329,86520,89008,90769,92292,93023,93310,92967,92158,89957,87433,86021,83361,78558,77.6,73.3,72.6
2021-05-22,73307,68970,65800,64069,62829,62789,63328,64412,67527,71223,75114,78552,81762,84752,87039,89009,90503,91615,91855,90542,87907,85866,83163,78044,75.7,72.9,72.7
2021-05-23,72757,68336,65342,63319,62028,61351,61107,61819,64911,69422,74131,78367,82074,85214,87115,88252,89198,89928,90021,88531,86244,84602,81799,76494,71.1,61.29999999999999,76.4
2021-05-24,71156,67246,64668,63221,62732,64031,67484,71944,76139,80086,83549,87437,90780,93546,96084,97952,99375,100323,100141,98587,95963,93905,90156,83701,79.2,75.5,75.5
2021-05-25,77464,72721,69659,67666,66786,67403,70338,74566,79347,83573,87781,91854,95740,98739,101031,102362,102844,102370,101363,98995,96075,94001,89978,83676,73.7,71.2,73.5
2021-05-26,77452,72954,69781,67869,66907,67681,70261,74034,77903,80592,82625,84725,87059,89087,91383,93195,94442,95330,95364,93856,91026,88386,85149,79384,58.6,54.9,70.7
2021-05-27,73545,69111,66268,64429,63957,64628,67396,71257,75262,78066,80773,83931,86503,88696,90062,90408,90165,89741,88692,86959,85068,83942,81047,76532,48.9,44.6,64.6
2021-05-28,71908,68368,66152,64639,64092,64844,67350,70764,74361,76443,78040,79000,79705,80124,80438,80121,79587,79150,78410,77111,75540,74908,73375,69857,52.0,49.5,51.79999999999999
2021-05-29,66089,62965,60947,59748,58974,59194,59571,60127,61892,64280,65998,67110,67505,67804,67703,67551,67533,68045,68550,68384,67899,68232,67613,65251,56.1,53.0,56.70000000000001
2021-05-30,62146,59755,57975,57064,56500,56397,56577,57208,58963,61348,62902,63842,64747,65468,66179,66425,67740,68929,69783,69674,68441,68538,67661,64840,63.1,59.20000000000001,60.70000000000001
2021-05-31,61378,58699,56793,55762,55320,55429,56136,56984,58905,61476,64266,66630,68637,70001,71396,72752,73848,75096,76074,76101,75275,75014,73255,69172,63.70000000000001,63.5,65.6
2021-06-01,65070,61680,59898,58944,58701,60175,63347,67533,71687,74574,77076,79434,81533,83034,84141,84716,84713,84635,84526,83881,82643,81694,79718,75239,67.9,62.79999999999999,64.1
2021-06-02,70186,66929,64504,62928,62376,63440,66094,69787,73484,76198,78358,80716,82784,84181,85353,86272,86733,86806,86788,86159,84772,83727,81534,76790,71.2,66.3,67.3
2021-06-03,71966,67949,65573,64019,63148,64442,67178,71010,75130,78144,81197,84079,86791,89414,91644,93133,94025,94546,94354,93337,91469,89442,86614,81414,80.3,73.4,71.9
2021-06-04,75562,70954,67749,65782,64839,65620,68182,72022,76483,80242,83888,87806,91490,94903,98073,100547,102176,103180,102689,100896,97708,94465,91236,85824,80.4,77.3,73.4
2021-06-05,79764,74538,71034,68531,66790,66230,66194,67613,71416,76641,81749,86492,90408,93744,96131,97781,99566,100612,100797,99574,96515,93565,90681,85676,81.0,79.0,74.0
2021-06-06,80022,75357,71945,69478,67497,66476,66082,66948,70548,75900,81272,85649,89155,92106,94439,96279,97803,99166,99718,98954,96824,94481,91858,86598,76.9,77.0,73.3
2021-06-07,80983,76493,73545,71569,70935,71767,74867,79567,84493,88806,92595,96658,100275,103450,106184,107709,108134,108162,107217,105726,103194,100448,96946,90810,77.9,75.6,74.7
2021-06-08,84450,79441,75865,73533,72470,73160,75798,80249,85447,89553,93969,98558,102573,106154,108674,109628,109712,108956,108183,107275,104633,101787,98076,92072,79.3,76.9,73.2
2021-06-09,85441,80416,76666,74352,73026,73533,76106,80500,85876,90831,95802,100370,104760,108507,111547,113336,114450,114823,114480,112647,109082,105538,101745,95122,78.6,76.7,75.1
2021-06-10,87862,82266,78267,75591,74285,74708,76748,81142,86726,92301,97734,103407,108231,112034,114538,114593,115192,115529,114759,114316,111280,107957,104160,97532,81.6,76.6,78.6
2021-06-11,90618,84800,80462,77313,75630,75534,77302,81241,86941,92940,98714,104186,108852,112149,115173,116842,117906,117855,115928,112855,108251,104084,100290,93695,81.0,70.3,81.0
2021-06-12,86729,80969,76737,73632,71549,70571,70345,71601,75809,81738,88085,94024,98731,102712,105818,108468,110364,111577,111609,109765,106506,102230,97799,91305,78.4,74.7,78.9
2021-06-13,84845,79430,75351,72172,70086,68874,67980,68634,72574,78627,84616,90449,95850,100001,103101,105486,107474,109142,109617,108244,104932,100127,95354,88636,75.6,67.5,75.6
2021-06-14,81621,76258,72629,70078,69001,69414,71138,74902,79787,84842,90062,95311,100048,103762,107061,109318,110564,111273,110451,108380,104712,100433,95920,89243,71.4,65.1,70.6
2021-06-15,81776,76605,73011,70346,69093,69134,70549,74246,79053,83626,87825,92247,96383,99967,103152,104914,105988,106746,106349,104427,101007,96623,92601,86273,69.5,61.4,69.8
2021-06-16,79653,75031,71802,69493,68212,68039,69401,72893,77589,81673,85859,89966,93998,97812,101197,103791,106087,107317,107681,106187,102562,98188,94184,87440,73.3,66.2,73.0
2021-06-17,80633,75500,72479,70319,68822,68874,70573,74151,79149,83550,88263,93292,98039,102735,107230,110504,112726,114152,113961,111984,108315,104329,100414,93974,81.8,72.7,79.0
2021-06-18,87224,82148,78567,76108,74510,74988,76569,79419,83844,88628,93754,98412,103275,107367,110466,112555,113800,114224,113567,111539,107634,103373,99459,93342,80.3,69.2,74.3
2021-06-19,86814,81367,77118,74113,72123,71115,70819,71162,74004,77987,82412,85792,89012,91674,94098,96389,98698,100246,100177,98520,95657,92496,89529,84426,74.8,70.1,79.0
2021-06-20,79559,75386,72036,69644,67942,67117,66290,66959,70259,75199,80585,85981,90832,94667,97322,99421,100802,101502,101232,99940,97320,95251,92311,87003,70.8,68.0,74.9
2021-06-21,81505,77572,74460,72431,71606,71917,74258,77775,81663,84461,86673,88946,90131,91019,90975,90331,89477,88286,86829,85149,83156,81603,79872,75710,64.9,53.29999999999999,63.79999999999999
2021-06-22,70809,67277,65097,63826,63680,64381,66571,69570,72991,75570,77729,79765,81746,83643,85679,87189,88286,89350,89541,88706,87076,84809,82677,77956,70.1,58.0,65.4
2021-06-23,73433,69278,66739,65223,64612,65749,67934,70846,74607,77771,80816,84073,87114,89642,92193,94207,95789,97557,98389,98003,95794,93442,90824,85857,72.0,69.1,70.6
2021-06-24,80361,76509,73807,71847,70924,71753,73255,76573,80951,84941,89059,93316,97235,100349,102679,103492,103463,102959,102243,100872,98798,96759,94160,89167,72.6,70.6,73.4
2021-06-25,84087,79888,77433,75725,74182,74335,76114,79360,83362,87029,90644,93752,96842,99418,101508,102878,103944,104330,103643,101872,99191,96337,93910,89043,75.3,73.4,78.6
2021-06-26,83665,78987,76282,74424,73460,73113,73186,73045,76306,81306,85851,89733,92857,95275,97174,98460,99500,100101,99691,97955,95148,92559,90298,85967,77.4,76.4,78.3
2021-06-27,81179,77233,74552,72378,71617,70656,69674,69598,73201,78402,83437,88016,92245,95662,98129,99792,100938,102071,102746,101471,98753,95699,93038,88033,73.3,75.3,79.0
2021-06-28,82253,78128,75688,74251,73423,74221,75428,79445,85155,90317,95542,100535,104445,107759,109985,110827,111145,111388,110486,108633,105484,102222,98651,92693,77.1,75.5,81.8
2021-06-29,86528,82464,79378,77046,75995,76051,77389,81164,86863,92573,98199,103388,107386,110345,112286,112161,112333,112237,111359,108920,106292,103389,99671,93750,76.8,77.0,76.6
2021-06-30,87103,81959,79265,77237,76085,76364,77041,80454,85054,89286,93696,98072,102251,105796,108932,110757,111784,111925,111062,109218,105607,102133,98635,92316,72.6,71.3,74.4
2021-07-01,85763,80757,78062,75887,74504,74359,75433,79157,83566,87723,91929,95994,99667,102284,104740,106295,107151,107155,106128,103806,100330,96585,93107,87202,67.0,65.6,67.9
2021-07-02,80907,76068,72805,71323,70256,70180,70555,73174,77151,81131,84736,88195,91192,93596,96091,97910,99103,99497,98777,96485,92677,88781,85677,80833,71.8,67.3,67.2
2021-07-03,75338,71018,68514,66947,65277,64032,63563,63449,66039,70024,74211,78371,82440,86085,89292,92189,94734,96724,97206,96144,92978,89580,86336,82316,80.3,76.2,74.2
2021-07-04,77444,72866,69336,67463,66482,65548,65093,64849,67468,72739,79025,85050,90776,95462,99339,102462,104759,106310,106420,104600,101130,96409,92339,88465,82.4,79.4,78.3
2021-07-05,83754,78569,75028,72694,71298,70668,70083,70493,74238,80313,87629,94796,100972,105373,109098,111845,113712,115019,115197,113736,110436,106505,102705,96046,83.7,81.2,79.6
2021-07-06,89187,84367,81442,78737,76767,76874,78190,82008,87735,93447,99363,105065,109902,113828,116403,117979,117937,117453,115701,112882,108881,104694,100501,93961,81.6,74.4,79.7
2021-07-07,87109,81839,78998,76795,75494,75895,77243,79872,84328,89017,93789,98403,102397,105347,107383,107488,107102,106053,104786,102579,99525,96693,93627,88059,67.8,69.9,74.9
2021-07-08,82260,78477,76197,74091,73164,73051,74463,77661,81506,84808,88463,92130,95847,98899,101716,102778,102681,101931,100710,98682,95849,93091,90328,85200,67.6,65.8,67.6
2021-07-09,79352,75533,73196,71782,71004,71637,72568,75107,78813,82196,85378,89143,92053,94704,96884,98448,99023,99266,98435,96814,93870,91140,88336,83852,69.9,65.8,68.4
2021-07-10,78758,75200,72502,70327,68854,68536,68915,69857,71988,74276,77999,81638,84782,87239,89288,90397,91749,92608,92529,91066,88553,86547,84531,80455,68.5,66.4,71.3
2021-07-11,76116,72819,70253,68174,66766,66264,66452,66506,67703,71115,74961,78064,80765,82984,84731,85890,87604,89268,90095,89584,88008,86527,84513,80576,70.1,67.7,74.5
2021-07-12,76196,72771,70412,68868,68421,68973,71376,75058,79094,82735,85880,89053,91549,94094,96025,97812,99069,99772,99833,98735,96114,93678,90700,85689,72.8,72.6,74.4
2021-07-13,80849,76769,74186,72453,71689,72391,74635,77019,81246,84870,89100,93515,97706,101118,103995,105841,106679,106847,106326,105075,101849,98717,95308,90492,77.0,74.1,74.8
2021-07-14,85043,80391,76952,74559,72917,72776,74807,78130,82066,86967,92205,97767,102739,106525,109607,111100,111543,111318,110332,107933,104576,101816,98119,92850,76.6,76.2,78.3
2021-07-15,87919,83170,79457,76996,75827,76460,78880,82115,85125,89294,94306,98863,103168,106716,109154,110390,110769,110441,108850,106275,102724,99572,95998,90418,71.0,69.7,72.3
2021-07-16,85337,81150,77971,75600,74526,75127,77104,79117,82167,85681,89498,92895,95691,97944,99498,99996,100338,100042,98930,96782,93855,91462,88892,84343,71.8,71.2,71.8
2021-07-17,80175,76472,73872,71695,70164,69786,70425,71108,73333,76117,80691,85236,89089,92284,94491,96259,98113,99284,99586,98102,94732,91139,88185,83205,74.9,71.0,75.0
2021-07-18,78568,75414,72399,70043,68478,67850,67513,67377,69619,73599,78408,83602,88436,92445,95860,98527,100910,102609,103098,101900,98880,95781,92395,86475,75.6,73.2,75.4
2021-07-19,81410,77798,74728,72575,71799,71947,74657,77934,81505,86417,91653,96943,101603,105600,108742,110600,112093,112371,111253,108996,105111,101635,97456,91143,77.3,74.3,75.5
2021-07-20,85032,80590,77207,75077,73700,74139,76760,79664,82267,85878,90607,95448,100237,104420,107705,110201,111929,112510,111757,109187,104970,101209,96884,90165,71.2,68.6,74.0
2021-07-21,84407,80386,76963,74508,73300,73535,75635,78251,80918,84393,88500,93153,97652,101642,105044,107524,109299,109987,109548,107674,103631,100206,96510,90211,74.0,63.5,73.8
2021-07-22,84967,80727,77206,74945,73901,74260,76441,77804,81911,86295,91224,96398,101295,105440,108603,110745,111891,112090,111473,109823,106323,103254,99629,93473,82.0,68.6,76.1
2021-07-23,88205,83254,79633,77547,75917,76252,78803,81580,85877,90758,95400,101161,106420,110747,114063,116189,117559,117899,116857,114573,110580,106719,102725,96597,83.2,74.6,78.0
2021-07-24,91039,87180,83257,80286,78110,77183,77283,77645,80788,85881,91186,97564,103091,107501,111152,113389,115268,116543,116194,114359,110206,105635,101180,94858,82.0,77.0,78.5
2021-07-25,89186,84948,81291,78214,75964,74545,73987,73922,76678,81631,87046,93233,99078,104019,107328,110036,112130,113802,114161,112451,108893,105014,100584,94530,82.3,74.9,81.1
2021-07-26,89029,84042,80343,77784,76649,77131,79822,82499,85913,91935,98477,105332,111725,116660,120510,122489,123758,123871,123079,121008,116623,112215,106806,99923,81.2,74.2,79.5
2021-07-27,93555,88003,83561,80463,78852,78973,81449,84341,87644,92295,97175,103276,109586,114775,118746,121086,123033,124011,123130,120703,116624,112628,107631,100636,82.1,73.9,78.9
2021-07-28,94492,89207,84997,82014,80134,80424,82434,85526,89078,92922,98661,104866,110851,116239,120705,123452,124833,125216,124590,122145,118573,115282,110640,103863,81.1,77.6,79.7
2021-07-29,97777,92501,88099,85040,83468,83382,85766,88787,92117,96515,101275,107023,112697,117203,120838,122784,123961,123510,121978,119031,114279,110640,105854,99369,71.4,68.8,76.0
2021-07-30,93353,88083,83541,80659,79006,79132,80024,81963,84773,88721,92555,96954,101150,104738,107248,108682,109325,108988,107572,104364,100438,97272,93544,88064,71.4,64.5,68.5
2021-07-31,82426,78643,75927,73684,72366,71838,72117,71473,72924,76472,81156,85546,89167,91919,94031,95921,97539,98300,98091,96423,93295,91064,87880,83083,72.9,66.1,68.0
2021-08-01,78177,74882,72506,70698,69307,68378,68313,68007,69654,72963,76905,81415,85700,89414,92450,94431,96002,97023,97195,95453,92302,90003,86602,81579,69.9,64.0,67.5
2021-08-02,77129,74227,71590,70054,69297,70227,72118,73917,77397,81399,85251,88945,92308,94990,97320,98711,99668,100116,100192,99032,96009,93225,89509,83402,72.7,66.6,70.6
